Domain Code,Domain,Area Code (ISO3),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","BEL","Belgium","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","109.393576","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","109.234876","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","109.859755","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","110.484635","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","108.243004","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","109.274551","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","108.798452","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","109.28447","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","111.575694","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","112.418785","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","114.24383","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","115.840744","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","116.634242","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","118.647742","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","120.532299","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","121.702708","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","119.877664","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","123.388891","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","125.263529","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","125.848734","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","129.905491","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","131.274274","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","134.835095","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","136.19396","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","135.747618","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","136.521278","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","137.235426","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","138.028923","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","133.585336","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","135.063226","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","135.678187","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","135.063226","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","137.012255","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","136.530205","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","137.8976","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","108.710333","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","108.730154","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","108.551762","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","108.551762","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","108.472476","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","108.541851","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","108.779707","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","BEL","Belgium","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","108.849082","X","Figure from international organizations","base year is 2015"
