id,id_name,name,type,category,perimeter,has_fence,area_sqm,is_over_100_sqm,is_over_1_000_sqm
2090,2090 - Jardin Rosalind Franklin,Jardin Rosalind Franklin,Open Promenades,Garden,77,1.0,297,1,0
2091,2091 - Parc Monceau,Parc Monceau,Open Promenades,Park,1255,1.0,82667,1,1
2092,2092 - Jardiniere Verticale Du 6 Rue Des Recollets,Jardiniere Verticale Du 6 Rue Des Recollets,Green Walls,Green Walls,37,0.0,6,0,0
2093,2093 - Centre Sportif Jules Noel,Centre Sportif Jules Noel,Sports Facilities,Green Space,1962,1.0,5616,1,1
2094,2094 - 06-01,06-01,Ring Road,Slope,176,0.0,234,1,0
2095,2095 - Jardinieres De La Rue Albert Einstein,Jardinieres De La Rue Albert Einstein,Street Decorations,Planter,40,0.0,70,0,0
2096,2096 - Jardiniere De La Rue Recamier,Jardiniere De La Rue Recamier,Street Decorations,Planter,117,0.0,106,1,0
2097,2097 - Promenade Richard Lenoir  Square Breguet-Sabin (Promenade Claire Lacombe),Promenade Richard Lenoir  Square Breguet-Sabin (Promenade Claire Lacombe),Open Promenades,Promenade,331,1.0,2700,1,1
2098,2098 - Square Du Chanoine Viollet,Square Du Chanoine Viollet,Open Promenades,Public Garden,294,1.0,3619,1,1
2099,2099 - Jardiniere Verticale Du 16 Avenue Rene Fonck,Jardiniere Verticale Du 16 Avenue Rene Fonck,Green Walls,Green Walls,18,0.0,9,0,0
2100,2100 - Jardinieres De La Rue Marie Laurencin,Jardinieres De La Rue Marie Laurencin,Street Decorations,Planter,734,0.0,1092,1,1
2101,2101 - Jardiniere Verticale Du 11 Impasse Boutron,Jardiniere Verticale Du 11 Impasse Boutron,Green Walls,Green Walls,24,0.0,3,0,0
2102,2102 - Jardiniere Verticale Du 7 Avenue Ledru Rollin,Jardiniere Verticale Du 7 Avenue Ledru Rollin,Green Walls,Green Walls,7,0.0,1,0,0
2103,2103 - Jardiniere Verticale Du 26 Place De Brazzaville,Jardiniere Verticale Du 26 Place De Brazzaville,Green Walls,Green Walls,83,0.0,6,0,0
2104,2104 - Jardiniere De La Place Theodore Riviere,Jardiniere De La Place Theodore Riviere,Street Decorations,Planter,34,0.0,7,0,0
2105,2105 - 29-01,29-01,Ring Road,Slope,1150,0.0,19024,1,1
2106,2106 - Jardiniere Verticale De La Rue Fragonard,Jardiniere Verticale De La Rue Fragonard,Green Walls,Green Walls,78,0.0,16,0,0
2107,2107 - Jardiniere Verticale Du 21 Rue Andre Brechet,Jardiniere Verticale Du 21 Rue Andre Brechet,Green Walls,Green Walls,8,0.0,1,0,0
2108,2108 - 30-05,30-05,Ring Road,Slope,715,0.0,2816,1,1
2109,2109 - Jardiniere Verticale Du 38B Rue Des Orteaux,Jardiniere Verticale Du 38B Rue Des Orteaux,Green Walls,Green Walls,5,0.0,0,0,0
2110,2110 - Jardiniere De La Rue De Bruxelles,Jardiniere De La Rue De Bruxelles,Street Decorations,Planter,52,0.0,43,0,0
2111,2111 - Jardiniere De L'Eglise Du Passage Sainte-Elisabeth,Jardiniere De L'Eglise Du Passage Sainte-Elisabeth,Street Decorations,Planter,98,0.0,85,0,0
2112,2112 - 07-02,07-02,Ring Road,Slope,,0.0,206,1,0
2113,2113 - Jardinieres Vga De La Rue Pierre Fontaine,Jardinieres Vga De La Rue Pierre Fontaine,Street Decorations,Planter,,0.0,39,0,0
2114,2114 - Square Claude-Nicolas Ledoux,Square Claude-Nicolas Ledoux,Open Promenades,Public Garden,282,1.0,2493,1,1
2115,2115 - Jardin Maria Verone,Jardin Maria Verone,Open Promenades,Garden,188,1.0,2311,1,1
2116,2116 - Jardiniere Verticale Du 6 Avenue De Verdun,Jardiniere Verticale Du 6 Avenue De Verdun,Green Walls,Green Walls,32,0.0,8,0,0
2117,2117 - Square Louis Lumiere (Centre Handisport),Square Louis Lumiere (Centre Handisport),Open Promenades,Public Garden,164,1.0,1335,1,1
2118,2118 - Jardiniere Verticale Du 44 Rue Du Dessous Des Berges,Jardiniere Verticale Du 44 Rue Du Dessous Des Berges,Green Walls,Green Walls,23,0.0,7,0,0
2119,2119 - Jardinieres De La Rue Nicolas Flamel,Jardinieres De La Rue Nicolas Flamel,Street Decorations,Planter,141,0.0,126,1,0
2120,2120 - Ile De Reuilly,Ile De Reuilly,Open Promenades,Island,724,0.0,25289,1,1
2121,2121 - Jardiniere De La Statue Victor Hugo,Jardiniere De La Statue Victor Hugo,Street Decorations,Planter,34,0.0,45,0,0
2122,2122 - Square Rene Viviani-Montebello,Square Rene Viviani-Montebello,Open Promenades,Public Garden,270,1.0,3933,1,1
2123,2123 - Plate-Bande Du Boulevard Edgar Quinet,Plate-Bande Du Boulevard Edgar Quinet,Decorative Gardens,Flower Bed,687,1.0,686,1,0
2124,2124 - Jardin Partage Du Square Du Chanoine Viollet,Jardin Partage Du Square Du Chanoine Viollet,"Temporary, Shared, Educational Spaces",Shared Garden,47,1.0,125,1,0
2125,2125 - Jardiniere Verticale Du 30 Rue Des Francs Bourgeois,Jardiniere Verticale Du 30 Rue Des Francs Bourgeois,Green Walls,Green Walls,3,0.0,0,0,0
2126,2126 - Jardinieres T3 Rue De La Cloture - Bd Macdonald,Jardinieres T3 Rue De La Cloture - Bd Macdonald,Street Decorations,Planter,898,0.0,3305,1,1
2127,2127 - 00-00,00-00,Ring Road,Slope,229,0.0,1335,1,1
2128,2128 - Jardiniere Verticale Du 197 Rue Des Pyrenees,Jardiniere Verticale Du 197 Rue Des Pyrenees,Green Walls,Green Walls,98,0.0,15,0,0
2129,2129 - 15-03,15-03,Ring Road,Slope,847,0.0,2032,1,1
2130,2130 - 16-05,16-05,Ring Road,Slope,241,0.0,641,1,0
2131,2131 - Jardiniere Verticale Du 44 Rue Des Meuniers,Jardiniere Verticale Du 44 Rue Des Meuniers,Green Walls,Green Walls,3,0.0,0,0,0
2132,2132 - Jardiniere Verticale Du 14 Avenue Jean Moulin,Jardiniere Verticale Du 14 Avenue Jean Moulin,Green Walls,Green Walls,3,0.0,0,0,0
2133,2133 - Jardinieres De La Rue Des Fosses Saint-Bernard,Jardinieres De La Rue Des Fosses Saint-Bernard,Street Decorations,Planter,203,0.0,424,1,0
2134,2134 - Jardiniere Verticale Du 2 Passage De Verdun,Jardiniere Verticale Du 2 Passage De Verdun,Green Walls,Green Walls,,0.0,4,0,0
2135,2135 - Jardiniere Verticale Du 163 Rue De Sevre,Jardiniere Verticale Du 163 Rue De Sevre,Green Walls,Green Walls,,0.0,4,0,0
2136,2136 - Jardin Partage De L'Ecole Du Breuil,Jardin Partage De L'Ecole Du Breuil,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,454,1,0
2137,2137 - Jardin Partage Papilles Et Papillons,Jardin Partage Papilles Et Papillons,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,399,1,0
2138,2138 - Jardinieres De La Rue Eugene Jumin,Jardinieres De La Rue Eugene Jumin,Street Decorations,Planter,,0.0,113,1,0
2139,2139 - Jardinieres De La Rue D'Alesia,Jardinieres De La Rue D'Alesia,Street Decorations,Planter,,0.0,50,0,0
2140,2140 - Jardinieres De L'Avenue Denfert Rochereau,Jardinieres De L'Avenue Denfert Rochereau,Street Decorations,Planter,,0.0,343,1,0
2141,2141 - Jardinieres De La Place Mireille Havet,Jardinieres De La Place Mireille Havet,Street Decorations,Planter,,0.0,232,1,0
2142,2142 - Jardinieres De La Place Jan Karski,Jardinieres De La Place Jan Karski,Street Decorations,Planter,51,1.0,305,1,0
2143,2143 - Jardiniere Verticale Du Square Jacques Bidaut,Jardiniere Verticale Du Square Jacques Bidaut,Green Walls,Green Walls,,0.0,12,0,0
2144,2144 - Jardiniere Verticale Du Square Dampierre - Rouvet,Jardiniere Verticale Du Square Dampierre - Rouvet,Green Walls,Green Walls,,0.0,8,0,0
2145,2145 - Jardiniere Verticale Du Jardin De L'Hospice Debrousse,Jardiniere Verticale Du Jardin De L'Hospice Debrousse,Green Walls,Green Walls,,0.0,12,0,0
2146,2146 - Jardin Partage 12 Rue Ella  Fitzgerald,Jardin Partage 12 Rue Ella  Fitzgerald,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,544,1,0
2147,2147 - Jardinieres De La Rue Eva Kotchever,Jardinieres De La Rue Eva Kotchever,Street Decorations,Planter,,0.0,200,1,0
2148,2148 - Jardin Partage Du Square Theodore Monod,Jardin Partage Du Square Theodore Monod,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,178,1,0
2149,2149 - Jardiniere De La Halle Freyssinet,Jardiniere De La Halle Freyssinet,Street Decorations,Planter,153,0.0,881,1,0
2150,2150 - Jardinieres Boulevard Saint Marcel De La Promenade Sportive,Jardinieres Boulevard Saint Marcel De La Promenade Sportive,Street Decorations,Planter,,0.0,183,1,0
2151,2151 - Jardin De L'Intendant,Jardin De L'Intendant,Open Promenades,Garden,869,1.0,22496,1,1
2152,2152 - Mail De Bievre,Mail De Bievre,Open Promenades,Avenue,359,1.0,4226,1,1
2153,2153 - Square De La Salamandre,Square De La Salamandre,Open Promenades,Public Garden,209,0.0,2544,1,1
2154,2154 - Jardinieres Du 71 Rue De Bagnolet,Jardinieres Du 71 Rue De Bagnolet,Street Decorations,Planter,34,0.0,30,0,0
2155,2155 - Jardiniere De La Place De L'Amiral De Grasse,Jardiniere De La Place De L'Amiral De Grasse,Street Decorations,Planter,20,0.0,15,0,0
2156,2156 - Promenade Pc 15 - Baudry - Dantzig,Promenade Pc 15 - Baudry - Dantzig,Private Gardens,Promenade,1121,1.0,14177,1,1
2157,2157 - Jardinieres De La Place Marcelle Henry,Jardinieres De La Place Marcelle Henry,Street Decorations,Planter,,0.0,74,0,0
2158,2158 - Jardiniere Verticale Du Jardin Du Ranelagh 1,Jardiniere Verticale Du Jardin Du Ranelagh 1,Green Walls,Green Walls,,0.0,6,0,0
2159,2159 - Jardinieres De La Rue De Trevise,Jardinieres De La Rue De Trevise,Street Decorations,Planter,,0.0,125,1,0
2160,2160 - Jardin Partage Du Jardin Marielle-Franco,Jardin Partage Du Jardin Marielle-Franco,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,249,1,0
2161,2161 - Jardinieres Evq Rue De Clichy,Jardinieres Evq Rue De Clichy,Street Decorations,Planter,,0.0,321,1,0
2162,2162 - Jardiniere De La Rue Bignon,Jardiniere De La Rue Bignon,Street Decorations,Planter,,0.0,10,0,0
2163,2163 - Jardinieres De La Rue Henri Barbusse,Jardinieres De La Rue Henri Barbusse,Street Decorations,Planter,,0.0,182,1,0
2164,2164 - Jardinieres Evq Du 275 Rue Vaugirard,Jardinieres Evq Du 275 Rue Vaugirard,Street Decorations,Planter,,0.0,109,1,0
2165,2165 - Square Samuel Paty,Square Samuel Paty,Open Promenades,Public Garden,128,1.0,1065,1,1
2166,2166 - Jardin Mary Cassat,Jardin Mary Cassat,Open Promenades,Garden,304,1.0,1183,1,1
2167,2167 - Jardinieres Evq De La Rue Du Paradis,Jardinieres Evq De La Rue Du Paradis,Street Decorations,Planter,,0.0,27,0,0
2168,2168 - Jardinieres Evq De La Rue Edgar Quinet,Jardinieres Evq De La Rue Edgar Quinet,Street Decorations,Decoration,,0.0,355,1,0
2169,2169 - Jardinet De La Rue Marie Stuart,Jardinet De La Rue Marie Stuart,Decorative Gardens,Small Garden,17,1.0,17,0,0
2170,2170 - Jardinieres Rae De La Rue Du Jourdain,Jardinieres Rae De La Rue Du Jourdain,Street Decorations,Planter,,0.0,360,1,0
2171,2171 - Square Du 21 Avril 1944,Square Du 21 Avril 1944,Open Promenades,Promenade,,1.0,2413,1,1
2172,2172 - Cimetiere Du Nord Dit De Montmartre,Cimetiere Du Nord Dit De Montmartre,Cemeteries,Graveyard,1496,1.0,115276,1,1
2173,2173 - 05-01,05-01,Ring Road,Slope,148,0.0,674,1,0
2174,2174 - Jardin 2 Villa D Este,Jardin 2 Villa D Este,Open Promenades,Garden,,0.0,222,1,0
2175,2175 - Jardinieres De La Rue Des Boulets,Jardinieres De La Rue Des Boulets,Street Decorations,Planter,,0.0,71,0,0
2176,2176 - Jardiniere Verticale Du 70 Rue De Meaux,Jardiniere Verticale Du 70 Rue De Meaux,Green Walls,Green Walls,27,0.0,5,0,0
2177,2177 - Jardinets De L'Avenue Rene Coty,Jardinets De L'Avenue Rene Coty,Decorative Gardens,Small Garden,2919,0.0,5082,1,1
2178,2178 - Jardins Des Champs Elysees - Jardin Charles Aznavour,Jardins Des Champs Elysees - Jardin Charles Aznavour,Open Promenades,Garden,,0.0,16547,1,1
2179,2179 - Square De La Rue Charles Hermite,Square De La Rue Charles Hermite,Open Promenades,Public Garden,490,1.0,9296,1,1
2180,2180 - Jardinet De La Maison Communale,Jardinet De La Maison Communale,Decorative Gardens,Small Garden,47,1.0,146,1,0
2181,2181 - Jardiniere Verticale Du 1 Avenue Adrien Hebrard,Jardiniere Verticale Du 1 Avenue Adrien Hebrard,Green Walls,Green Walls,75,0.0,30,0,0
2182,2182 - Square Jean Morin,Square Jean Morin,Open Promenades,Public Garden,193,1.0,2292,1,1
2183,2183 - 12-33-01,12-33-01,Ring Road,Slope,802,0.0,1577,1,1
2184,2184 - Jardin De L'Allee Des Brouillards,Jardin De L'Allee Des Brouillards,Decorative Gardens,Garden,97,1.0,332,1,0
2185,2185 - Promenade Pereire - Guersant / Ternes,Promenade Pereire - Guersant / Ternes,Open Promenades,Promenade,299,1.0,2621,1,1
2186,2186 - Square Olave Et Robert Baden-Powell,Square Olave Et Robert Baden-Powell,Open Promenades,Public Garden,355,1.0,4204,1,1
2187,2187 - Jardiniere Verticale Du Square Barye,Jardiniere Verticale Du Square Barye,Green Walls,Green Walls,,0.0,2,0,0
2188,2188 - Jardin Rue Du Chalet,Jardin Rue Du Chalet,Open Promenades,Garden,159,1.0,876,1,0
2189,2189 - Talus (Sncf) Rue Andre Danjon,Talus (Sncf) Rue Andre Danjon,Decorative Gardens,Slope,272,1.0,1024,1,1
2190,2190 - Jardinet Angle Du Boulevard Beaumarchais - Clotilde De Vaux,Jardinet Angle Du Boulevard Beaumarchais - Clotilde De Vaux,Street Decorations,Small Garden,37,0.0,76,0,0
2191,2191 - Jardinieres De La Rue Trolley De Prevaux,Jardinieres De La Rue Trolley De Prevaux,Street Decorations,Planter,205,0.0,438,1,0
2192,2192 - Jardin Du Moulin Des Trois Cornets,Jardin Du Moulin Des Trois Cornets,Open Promenades,Garden,183,1.0,1035,1,1
2193,2193 - 35-03,35-03,Ring Road,Slope,216,0.0,1165,1,1
2194,2194 - Jardinieres Evq De La Rue De Chaumont,Jardinieres Evq De La Rue De Chaumont,Street Decorations,Planter,,0.0,33,0,0
2195,2195 - Jardiniere Du Palais De La Porte Doree,Jardiniere Du Palais De La Porte Doree,Street Decorations,Planter,49,0.0,65,0,0
2196,2196 - Jardin Des Colonnes,Jardin Des Colonnes,Open Promenades,Garden,174,1.0,2288,1,1
2197,2197 - Square Emmanuel Fleury,Square Emmanuel Fleury,Open Promenades,Public Garden,743,1.0,23191,1,1
2198,2198 - Square Dampierre - Rouvet,Square Dampierre - Rouvet,Open Promenades,Public Garden,121,1.0,1314,1,1
2199,2199 - 35-17,35-17,Ring Road,Slope,211,0.0,1141,1,1
2200,2200 - 03-02,03-02,Ring Road,Slope,725,0.0,3704,1,1
2201,2201 - 04-04,04-04,Ring Road,Slope,89,0.0,212,1,0
2202,2202 - 09-19,09-19,Ring Road,Slope,235,0.0,1095,1,1
2203,2203 - 12-50,12-50,Ring Road,Slope,184,0.0,488,1,0
2204,2204 - Square Taras Chevtchenko,Square Taras Chevtchenko,Open Promenades,Public Garden,132,1.0,526,1,0
2205,2205 - Jardiniere Verticale Du 15 Rue Rebeval,Jardiniere Verticale Du 15 Rue Rebeval,Green Walls,Green Walls,66,0.0,22,0,0
2206,2206 - Square Priou - Valjean,Square Priou - Valjean,Open Promenades,Public Garden,255,1.0,1359,1,1
2207,2207 - Square D'Estienne D'Orves,Square D'Estienne D'Orves,Open Promenades,Public Garden,246,1.0,3446,1,1
2208,2208 - Jardin Des Deux Moulins,Jardin Des Deux Moulins,Open Promenades,Garden,210,1.0,2495,1,1
2209,2209 - Jardin Du Monument Aux Meres Francaises,Jardin Du Monument Aux Meres Francaises,Open Promenades,Garden,232,1.0,3374,1,1
2210,2210 - Square Frederic Bazille,Square Frederic Bazille,Open Promenades,Public Garden,127,1.0,847,1,0
2211,2211 - Jardin De La Rue La Quintinie,Jardin De La Rue La Quintinie,Open Promenades,Garden,275,1.0,3765,1,1
2212,2212 - Jardinets Du Rond-Point Des Champs Elysees,Jardinets Du Rond-Point Des Champs Elysees,Decorative Gardens,Small Garden,540,0.0,3119,1,1
2213,2213 - Square Jean Cocteau,Square Jean Cocteau,Open Promenades,Public Garden,259,1.0,3295,1,1
2214,2214 - Jardinet Du Boulevard Vincent Auriol,Jardinet Du Boulevard Vincent Auriol,Decorative Gardens,Small Garden,419,0.0,882,1,0
2215,2215 - Jardinieres De La Rue Du Colonel Domine,Jardinieres De La Rue Du Colonel Domine,Street Decorations,Planter,559,0.0,1151,1,1
2216,2216 - Jardinieres Rae Rue Milton,Jardinieres Rae Rue Milton,Street Decorations,Planter,,0.0,124,1,0
2217,2217 - Decoration De L'Avenue Du General Leclerc,Decoration De L'Avenue Du General Leclerc,Street Decorations,Decoration,206,0.0,191,1,0
2218,2218 - Jardinieres De La Rue Dombasle,Jardinieres De La Rue Dombasle,Street Decorations,Planter,24,0.0,16,0,0
2219,2219 - Jardinieres De La Rue Francois Bonvin,Jardinieres De La Rue Francois Bonvin,Street Decorations,Planter,42,0.0,17,0,0
2220,2220 - Jardinieres De La Rue Jongkind,Jardinieres De La Rue Jongkind,Street Decorations,Planter,39,0.0,20,0,0
2221,2221 - Square Aristide Cavaille-Coll,Square Aristide Cavaille-Coll,Open Promenades,Public Garden,264,1.0,2590,1,1
2222,"2222 - Hippodrome D'Auteuil, Pelouse A","Hippodrome D'Auteuil, Pelouse A",Open Promenades,Lawn,1081,1.0,62708,1,1
2223,2223 - Jardiniere Angle Des Rues Marc Seguin - Evangile,Jardiniere Angle Des Rues Marc Seguin - Evangile,Street Decorations,Planter,49,0.0,37,0,0
2224,2224 - Square Du Vert Galant,Square Du Vert Galant,Open Promenades,Public Garden,222,1.0,1712,1,1
2225,2225 - Jardinet Place Du Lt Henri Karcher,Jardinet Place Du Lt Henri Karcher,Decorative Gardens,Small Garden,77,1.0,246,1,0
2226,2226 - Jardiniere Rae De La Rue Lacaille,Jardiniere Rae De La Rue Lacaille,Street Decorations,Planter,,0.0,53,0,0
2227,2227 - Promenade Du Cours La Reine,Promenade Du Cours La Reine,Open Promenades,Promenade,973,0.0,4749,1,1
2228,2228 - Jardinieres Du Passage Thiere,Jardinieres Du Passage Thiere,Decorative Gardens,Planter,47,0.0,21,0,0
2229,2229 - Jardiniere Verticale Du 1 Quai De Grenelle,Jardiniere Verticale Du 1 Quai De Grenelle,Green Walls,Green Walls,176,0.0,53,0,0
2230,2230 - Jardinet De La Place Stefanik,Jardinet De La Place Stefanik,Decorative Gardens,Small Garden,109,1.0,373,1,0
2231,2231 - Jardiniere Du Monument A La Gloire Des Armees Francaises,Jardiniere Du Monument A La Gloire Des Armees Francaises,Street Decorations,Planter,142,0.0,131,1,0
2232,2232 - Jardin De La Rue Noel Ballay,Jardin De La Rue Noel Ballay,Open Promenades,Garden,280,1.0,1336,1,1
2233,2233 - 31-09_N,31-09_N,Ring Road,Slope,137,0.0,214,1,0
2234,2234 - 17-03,17-03,Ring Road,Slope,252,0.0,1331,1,1
2235,2235 - Jardin Du Pere Armand David,Jardin Du Pere Armand David,Open Promenades,Garden,129,1.0,404,1,0
2236,2236 - Jardiniere De La Place Georges Moustaki,Jardiniere De La Place Georges Moustaki,Street Decorations,Planter,22,0.0,22,0,0
2237,2237 - Jardinieres De La Place Edmond Michelet,Jardinieres De La Place Edmond Michelet,Street Decorations,Planter,79,0.0,103,1,0
2238,2238 - Jardin Partage Du Parc Clichy-Batignolles - Martin Luther King,Jardin Partage Du Parc Clichy-Batignolles - Martin Luther King,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,259,1,0
2239,2239 - Jardiniere Verticale Du 5 Boulevard Saint-Jacques,Jardiniere Verticale Du 5 Boulevard Saint-Jacques,Green Walls,Green Walls,,0.0,24,0,0
2240,2240 - Jardinieres De La Rue  De Verneuil,Jardinieres De La Rue  De Verneuil,Street Decorations,Planter,,0.0,6,0,0
2241,2241 - Jardinieres Rae De La Rue Saint-Luc,Jardinieres Rae De La Rue Saint-Luc,Street Decorations,Planter,,0.0,122,1,0
2242,2242 - Square Louis Lumiere,Square Louis Lumiere,Open Promenades,Public Garden,,1.0,564,1,0
2243,2243 - Square Des Recollets,Square Des Recollets,Open Promenades,Public Garden,413,1.0,1705,1,1
2244,2244 - Square Des Deux Nethes,Square Des Deux Nethes,Open Promenades,Public Garden,295,1.0,3463,1,1
2245,2245 - Square De La Rue Des Muriers,Square De La Rue Des Muriers,Open Promenades,Public Garden,132,1.0,942,1,0
2246,2246 - Jardinets De La Mairie Du Xiieme,Jardinets De La Mairie Du Xiieme,Decorative Gardens,Small Garden,167,0.0,294,1,0
2247,2247 - Square Honore Champion,Square Honore Champion,Decorative Gardens,Public Garden,86,1.0,350,1,0
2248,2248 - Jardiniere Verticale Du 7 Rue Cauchy,Jardiniere Verticale Du 7 Rue Cauchy,Green Walls,Green Walls,143,0.0,18,0,0
2249,2249 - Square Des Maures,Square Des Maures,Street Decorations,Public Garden,102,0.0,306,1,0
2250,2250 - Cimetiere De Grenelle,Cimetiere De Grenelle,Cemeteries,Graveyard,347,1.0,6334,1,1
2251,2251 - Decoration De La Rue Thouin,Decoration De La Rue Thouin,Street Decorations,Decoration,27,0.0,57,0,0
2252,2252 - Jardiniere De L'Avenue De Verdun,Jardiniere De L'Avenue De Verdun,Street Decorations,Planter,100,0.0,506,1,0
2253,2253 - Promenade Richard Lenoir  Pelee-Saint Sebastien (Allee Pauline Leon),Promenade Richard Lenoir  Pelee-Saint Sebastien (Allee Pauline Leon),Open Promenades,Promenade,409,1.0,3595,1,1
2254,2254 - Jardiniere Rue De Meaux,Jardiniere Rue De Meaux,Street Decorations,Planter,39,0.0,84,0,0
2255,2255 - Jardin Charles Trenet,Jardin Charles Trenet,Open Promenades,Garden,325,1.0,4801,1,1
2256,2256 - Espace Vert De La Piscine Hebert,Espace Vert De La Piscine Hebert,Sports Facilities,Green Space,49,1.0,137,1,0
2257,2257 - Jardinieres Angle Poniatowski - Cardinal Lavigerie,Jardinieres Angle Poniatowski - Cardinal Lavigerie,Street Decorations,Planter,73,0.0,69,0,0
2258,2258 - Jardin Partage Jean Genet,Jardin Partage Jean Genet,"Temporary, Shared, Educational Spaces",Shared Garden,98,1.0,475,1,0
2259,2259 - Jardiniere Verticale Du 29 Passage Charles Albert,Jardiniere Verticale Du 29 Passage Charles Albert,Green Walls,Green Walls,20,0.0,2,0,0
